"Year","SSP_Scenario","Scenario_region","Population","Type","Total_kg","total_Kt"
2050,"SSP2","Central Europe",1714457208.77821,"beef",19948226430.9318,19948.2264309318
2050,"SSP2","Central Latin America",1714457208.77821,"beef",20273797840.8719,20273.7978408719
2050,"SSP2","East Asia",1714457208.77821,"beef",16791065135.1938,16791.0651351938
2050,"SSP3","North Africa and Middle East",2004913219.23997,"beef",13803897964.8901,13803.8979648901
2050,"SSP3","Central Latin America",2004913219.23997,"beef",16900606790.4473,16900.6067904473
2050,"SSP3","East Asia",2004913219.23997,"beef",15026575531.3841,15026.5755313841
2050,"SSP3","Central Europe",2004913219.23997,"beef",19830535931.2736,19830.5359312736
2050,"SSP4","Central Latin America",1981120263.91221,"beef",18357587956.6046,18357.5879566046
2050,"SSP4","East Asia",1981120263.91221,"beef",16692808047.218,16692.808047218
2050,"SSP4","North Africa and Middle East",1981120263.91221,"beef",14919177733.345,14919.177733345
2050,"SSP4","Central Europe",1981120263.91221,"beef",21278887638.6949,21278.8876386949
2050,"SSP5","East Asia",1464277473.14625,"beef",18194405105.9564,18194.4051059564
2050,"SSP5","Central Europe",1464277473.14625,"beef",18852367566.6924,18852.3675666924
2050,"SSP5","Central Latin America",1464277473.14625,"beef",22552064063.9171,22552.0640639171
2050,"SSP5","North Africa and Middle East",1464277473.14625,"beef",14678438888.5916,14678.4388885916
2015,"SSP1","Central Europe",900712443.824514,"poultry",4375144618.61191,4375.14461861191
2015,"SSP1","East Asia",900712443.824514,"poultry",4310437036.33091,4310.43703633091
2015,"SSP1","North Africa and Middle East",900712443.824514,"poultry",3684415495.56856,3684.41549556856
2015,"SSP1","Central Latin America",900712443.824514,"poultry",4975098837.12159,4975.09883712159
2015,"SSP2","North Africa and Middle East",910603596.138927,"poultry",3719314569.16913,3719.31456916913
2015,"SSP2","Central Europe",910603596.138927,"poultry",4419324136.35623,4419.32413635623
2015,"SSP2","Central Latin America",910603596.138927,"poultry",5032809974.6589,5032.8099746589
2015,"SSP2","East Asia",910603596.138927,"poultry",4359185779.03354,4359.18577903354
2015,"SSP3","North Africa and Middle East",918630017.638777,"poultry",3746833189.27289,3746.83318927289
2015,"SSP3","Central Latin America",918630017.638777,"poultry",5076841589.75955,5076.84158975955
2015,"SSP3","East Asia",918630017.638777,"poultry",4388469211.68841,4388.46921168841
2015,"SSP3","Central Europe",918630017.638777,"poultry",4453534339.56703,4453.53433956703
2015,"SSP4","Central Latin America",918135325.131269,"poultry",5067059435.10918,5067.05943510918
2015,"SSP4","East Asia",918135325.131269,"poultry",4386105972.08513,4386.10597208513
2015,"SSP4","North Africa and Middle East",918135325.131269,"poultry",3744815477.82211,3744.81547782211
2015,"SSP4","Central Europe",918135325.131269,"poultry",4451136061.66688,4451.13606166688
2015,"SSP5","East Asia",900141094.224691,"poultry",4309125541.58498,4309.12554158498
2015,"SSP5","Central Europe",900141094.224691,"poultry",4372374955.72745,4372.37495572745
2015,"SSP5","Central Latin America",900141094.224691,"poultry",4971027985.52376,4971.02798552376
2015,"SSP5","North Africa and Middle East",900141094.224691,"poultry",3681364995.70761,3681.36499570761
2020,"SSP1","Central Europe",996712840.31437,"poultry",5604361763.13493,5604.36176313493
2020,"SSP1","East Asia",996712840.31437,"poultry",5465587045.43132,5465.58704543132
2020,"SSP1","North Africa and Middle East",996712840.31437,"poultry",4595913613.97307,4595.91361397307
2020,"SSP1","Central Latin America",996712840.31437,"poultry",6480344157.47021,6480.34415747021
2020,"SSP2","North Africa and Middle East",1022193524.96734,"poultry",4575802954.79487,4575.80295479487
2020,"SSP2","Central Europe",1022193524.96734,"poultry",5580153994.43214,5580.15399443214
2020,"SSP2","Central Latin America",1022193524.96734,"poultry",6414106951.3672,6414.1069513672
2020,"SSP2","East Asia",1022193524.96734,"poultry",5408692968.37896,5408.69296837896
2020,"SSP3","North Africa and Middle East",1045757432.98215,"poultry",4599088248.23094,4599.08824823094
2020,"SSP3","Central Latin America",1045757432.98215,"poultry",6423361644.72167,6423.36164472167
2020,"SSP3","East Asia",1045757432.98215,"poultry",5408054215.63778,5408.05421563778
2020,"SSP3","Central Europe",1045757432.98215,"poultry",5587427742.73072,5587.42774273072
2020,"SSP4","Central Latin America",1044232336.73396,"poultry",6413994037.63017,6413.99403763017
2020,"SSP4","East Asia",1044232336.73396,"poultry",5398196715.12321,5398.19671512321
2020,"SSP4","North Africa and Middle East",1044232336.73396,"poultry",4590528513.7855,4590.5285137855
2020,"SSP4","Central Europe",1044232336.73396,"poultry",5579279232.55162,5579.27923255162
2020,"SSP5","East Asia",994750142.535825,"poultry",5503140423.84487,5503.14042384487
2020,"SSP5","Central Europe",994750142.535825,"poultry",5601983771.75794,5601.98377175794
2020,"SSP5","Central Latin America",994750142.535825,"poultry",6516073205.54657,6516.07320554657
2020,"SSP5","North Africa and Middle East",994750142.535825,"poultry",4634347822.01896,4634.34782201896
2025,"SSP1","Central Europe",1091533249.81059,"poultry",7501269901.67157,7501.26990167157
2025,"SSP1","East Asia",1091533249.81059,"poultry",7420874661.78813,7420.87466178813
2025,"SSP1","North Africa and Middle East",1091533249.81059,"poultry",6808034670.10409,6808.03467010409
2025,"SSP1","Central Latin America",1091533249.81059,"poultry",9460977663.31906,9460.97766331906
2025,"SSP2","North Africa and Middle East",1137645211.04193,"poultry",6274504634.67527,6274.50463467527
2025,"SSP2","Central Europe",1137645211.04193,"poultry",7101797645.35646,7101.79764535646
2025,"SSP2","Central Latin America",1137645211.04193,"poultry",8700679812.48335,8700.67981248335
2025,"SSP2","East Asia",1137645211.04193,"poultry",7037642125.52994,7037.64212552994
2025,"SSP3","North Africa and Middle East",1185186940.95101,"poultry",5821026401.19306,5821.02640119306
2025,"SSP3","Central Latin America",1185186940.95101,"poultry",8180113470.37216,8180.11347037216
2025,"SSP3","East Asia",1185186940.95101,"poultry",6619762145.3069,6619.7621453069
2025,"SSP3","Central Europe",1185186940.95101,"poultry",6970818919.33952,6970.81891933952
2025,"SSP4","Central Latin America",1181892226.26957,"poultry",8162260604.08545,8162.26060408545
2025,"SSP4","East Asia",1181892226.26957,"poultry",6603081416.1017,6603.0814161017
2025,"SSP4","North Africa and Middle East",1181892226.26957,"poultry",5807958749.59052,5807.95874959052
2025,"SSP4","Central Europe",1181892226.26957,"poultry",6956327784.75419,6956.32778475419
2025,"SSP5","East Asia",1087101836.11198,"poultry",7879551583.81015,7879.55158381015
2025,"SSP5","Central Europe",1087101836.11198,"poultry",7742240380.71968,7742.24038071968
2025,"SSP5","Central Latin America",1087101836.11198,"poultry",10079355779.54,10079.35577954
2025,"SSP5","North Africa and Middle East",1087101836.11198,"poultry",7178186847.13762,7178.18684713762
2030,"SSP1","Central Europe",1181202385.29684,"poultry",9998208543.53153,9998.20854353153
2030,"SSP1","East Asia",1181202385.29684,"poultry",9991435182.19322,9991.43518219322
2030,"SSP1","North Africa and Middle East",1181202385.29684,"poultry",9558831498.73203,9558.83149873202
2030,"SSP1","Central Latin America",1181202385.29684,"poultry",13453637010.1875,13453.6370101875
2030,"SSP2","North Africa and Middle East",1255444397.1806,"poultry",8785581856.91146,8785.58185691146
2030,"SSP2","Central Europe",1255444397.1806,"poultry",9515061814.41294,9515.06181441294
2030,"SSP2","Central Latin America",1255444397.1806,"poultry",12496355047.7769,12496.3550477769
2030,"SSP2","East Asia",1255444397.1806,"poultry",9364376009.60036,9364.37600960036
2030,"SSP3","North Africa and Middle East",1337405242.76044,"poultry",7311187721.14826,7311.18772114826
2030,"SSP3","Central Latin America",1337405242.76044,"poultry",10454849173.0183,10454.8491730183
2030,"SSP3","East Asia",1337405242.76044,"poultry",7997458959.52063,7997.45895952063
2030,"SSP3","Central Europe",1337405242.76044,"poultry",8604746785.80594,8604.74678580594
2030,"SSP4","Central Latin America",1331684743.97647,"poultry",10581404864.1573,10581.4048641573
2030,"SSP4","East Asia",1331684743.97647,"poultry",8047547715.42188,8047.54771542188
2030,"SSP4","North Africa and Middle East",1331684743.97647,"poultry",7418821939.07509,7418.82193907509
2030,"SSP4","Central Europe",1331684743.97647,"poultry",8602096717.41561,8602.09671741561
2030,"SSP5","East Asia",1173819717.37501,"poultry",10230313693.5791,10230.3136935791
2030,"SSP5","Central Europe",1173819717.37501,"poultry",10278610384.7421,10278.6103847421
2030,"SSP5","Central Latin America",1173819717.37501,"poultry",13473245400.3383,13473.2454003383
2030,"SSP5","North Africa and Middle East",1173819717.37501,"poultry",9650899693.89222,9650.89969389222
2035,"SSP1","Central Europe",1268628968.5527,"poultry",11860505722.9405,11860.5057229405
2035,"SSP1","East Asia",1268628968.5527,"poultry",11645243395.2769,11645.2433952769
2035,"SSP1","North Africa and Middle East",1268628968.5527,"poultry",11381784252.2091,11381.7842522091
2035,"SSP1","Central Latin America",1268628968.5527,"poultry",14854268568.0201,14854.2685680201
2035,"SSP2","North Africa and Middle East",1373973759.14438,"poultry",11636426659.6739,11636.4266596739
2035,"SSP2","Central Europe",1373973759.14438,"poultry",11957140748.6069,11957.1407486069
2035,"SSP2","Central Latin America",1373973759.14438,"poultry",15890046429.7188,15890.0464297188
2035,"SSP2","East Asia",1373973759.14438,"poultry",11646998002.8722,11646.9980028722
2035,"SSP3","North Africa and Middle East",1495467392.44111,"poultry",9417826116.92552,9417.82611692552
2035,"SSP3","Central Latin America",1495467392.44111,"poultry",12920418436.0239,12920.4184360239
2035,"SSP3","East Asia",1495467392.44111,"poultry",9587335458.72129,9587.33545872129
2035,"SSP3","Central Europe",1495467392.44111,"poultry",10510924162.4882,10510.9241624882
2035,"SSP4","Central Latin America",1486389922.16878,"poultry",13176926465.009,13176.926465009
2035,"SSP4","East Asia",1486389922.16878,"poultry",9656313042.23541,9656.31304223541
2035,"SSP4","North Africa and Middle East",1486389922.16878,"poultry",9679664864.93693,9679.66486493693
2035,"SSP4","Central Europe",1486389922.16878,"poultry",10542195755.7151,10542.1957557151
2035,"SSP5","East Asia",1257851769.39312,"poultry",12101681082.546,12101.681082546
2035,"SSP5","Central Europe",1257851769.39312,"poultry",12218549318.3432,12218.5493183432
2035,"SSP5","Central Latin America",1257851769.39312,"poultry",14969783898.8552,14969.7838988552
2035,"SSP5","North Africa and Middle East",1257851769.39312,"poultry",11976160858.1057,11976.1608581057
2040,"SSP1","Central Europe",1350538145.01664,"poultry",14202531228.9163,14202.5312289163
2040,"SSP1","East Asia",1350538145.01664,"poultry",13739195081.4915,13739.1950814915
2040,"SSP1","North Africa and Middle East",1350538145.01664,"poultry",13698988263.969,13698.988263969
2040,"SSP1","Central Latin America",1350538145.01664,"poultry",17031412716.5445,17031.4127165445
2040,"SSP2","North Africa and Middle East",1491265642.64493,"poultry",13608560694.486,13608.560694486
2040,"SSP2","Central Europe",1491265642.64493,"poultry",13926718656.8764,13926.7186568764
2040,"SSP2","Central Latin America",1491265642.64493,"poultry",17480373455.4866,17480.3734554866
2040,"SSP2","East Asia",1491265642.64493,"poultry",13096696675.1149,13096.6966751149
2040,"SSP3","North Africa and Middle East",1659910200.50307,"poultry",11593324336.3721,11593.3243363721
2040,"SSP3","Central Latin America",1659910200.50307,"poultry",15093517687.0789,15093.5176870789
2040,"SSP3","East Asia",1659910200.50307,"poultry",11031523500.193,11031.523500193
2040,"SSP3","Central Europe",1659910200.50307,"poultry",12353556239.2145,12353.5562392145
2040,"SSP4","Central Latin America",1646655145.30006,"poultry",15885720040.154,15885.720040154
2040,"SSP4","East Asia",1646655145.30006,"poultry",11507204572.3916,11507.2045723916
2040,"SSP4","North Africa and Middle East",1646655145.30006,"poultry",12107256528.2157,12107.2565282157
2040,"SSP4","Central Europe",1646655145.30006,"poultry",12783240000.1142,12783.2400001142
2040,"SSP5","East Asia",1335860194.28455,"poultry",15315892303.2747,15315.8923032747
2040,"SSP5","Central Europe",1335860194.28455,"poultry",15690421965.8827,15690.4219658827
2040,"SSP5","Central Latin America",1335860194.28455,"poultry",18387968862.9509,18387.9688629509
2040,"SSP5","North Africa and Middle East",1335860194.28455,"poultry",14700342673.2208,14700.3426732208
2045,"SSP1","Central Europe",1424136935.72288,"poultry",17013623505.4628,17013.6235054628
2045,"SSP1","East Asia",1424136935.72288,"poultry",16940865750.9483,16940.8657509483
2045,"SSP1","North Africa and Middle East",1424136935.72288,"poultry",16806599499.5746,16806.5994995746
2045,"SSP1","Central Latin America",1424136935.72288,"poultry",20412634210.0131,20412.6342100131
2045,"SSP2","North Africa and Middle East",1605175585.1326,"poultry",16280198586.8069,16280.1985868069
2045,"SSP2","Central Europe",1605175585.1326,"poultry",15694460715.9652,15694.4607159652
2045,"SSP2","Central Latin America",1605175585.1326,"poultry",19141541461.6948,19141.5414616948
2045,"SSP2","East Asia",1605175585.1326,"poultry",15235794487.4142,15235.7944874142
2045,"SSP3","North Africa and Middle East",1830109832.57829,"poultry",13998880053.0218,13998.8800530218
2045,"SSP3","Central Latin America",1830109832.57829,"poultry",17801465015.094,17801.465015094
2045,"SSP3","East Asia",1830109832.57829,"poultry",12848441471.9178,12848.4414719178
2045,"SSP3","Central Europe",1830109832.57829,"poultry",14454630452.7319,14454.6304527319
2045,"SSP4","Central Latin America",1811950674.46014,"poultry",19689470356.7065,19689.4703567065
2045,"SSP4","East Asia",1811950674.46014,"poultry",14175644508.9561,14175.6445089561
2045,"SSP4","North Africa and Middle East",1811950674.46014,"poultry",15827703716.1792,15827.7037161792
2045,"SSP4","Central Europe",1811950674.46014,"poultry",15494053664.3434,15494.0536643434
2045,"SSP5","East Asia",1405100374.06876,"poultry",20294348514.419,20294.348514419
2045,"SSP5","Central Europe",1405100374.06876,"poultry",18626915794.5715,18626.9157945715
2045,"SSP5","Central Latin America",1405100374.06876,"poultry",23510664676.517,23510.664676517
2045,"SSP5","North Africa and Middle East",1405100374.06876,"poultry",18800505301.5948,18800.5053015948
2050,"SSP1","Central Europe",1488035847.16757,"poultry",20402994543.8801,20402.9945438801
2050,"SSP1","East Asia",1488035847.16757,"poultry",21729085400.7987,21729.0854007987
2050,"SSP1","North Africa and Middle East",1488035847.16757,"poultry",20250464988.2609,20250.4649882609
2050,"SSP1","Central Latin America",1488035847.16757,"poultry",25565637065.4612,25565.6370654612
2050,"SSP2","North Africa and Middle East",1714457208.77821,"poultry",18637133141.4488,18637.1331414488
2050,"SSP2","Central Europe",1714457208.77821,"poultry",18589729569.8111,18589.7295698111
2050,"SSP2","Central Latin America",1714457208.77821,"poultry",21822146951.1217,21822.1469511217
2050,"SSP2","East Asia",1714457208.77821,"poultry",18018733222.6406,18018.7332226406
2050,"SSP3","North Africa and Middle East",2004913219.23997,"poultry",16824191392.7572,16824.1913927572
2050,"SSP3","Central Latin America",2004913219.23997,"poultry",20648154356.1607,20648.1543561607
2050,"SSP3","East Asia",2004913219.23997,"poultry",15332579182.6169,15332.5791826169
2050,"SSP3","Central Europe",2004913219.23997,"poultry",16758445618.1235,16758.4456181235
2050,"SSP4","Central Latin America",1981120263.91221,"poultry",22670611589.5797,22670.6115895797
2050,"SSP4","East Asia",1981120263.91221,"poultry",16861292923.2041,16861.2929232041
2050,"SSP4","North Africa and Middle East",1981120263.91221,"poultry",18969997968.9009,18969.9979689009
