,,,2020,2030,2040,2050
Fossil Fuels [EJ],North Africa and Middle East,SSP4,0.1631401930297409,0.27070268320220775,0.40392330523383607,0.6109184402374321
Fossil Fuels [EJ],North Africa and Middle East,SSP5,0.18063323567947273,0.3608807933570915,0.8333164131150036,1.1254969778649855
Electricity [TWh],Central Europe,SSP1,14.033020217346195,22.622821491277783,42.12507367983683,56.36473739159244
Electricity [TWh],Central Europe,SSP2,13.931127439475565,20.045569234592875,34.67043636987836,55.09804033940097
Electricity [TWh],Central Europe,SSP3,14.077428979712847,20.226974327006644,27.304067213715978,35.086287387569875
Electricity [TWh],Central Europe,SSP4,13.999770486940719,20.22206357397738,27.782168491143608,39.90645234489644
Electricity [TWh],Central Europe,SSP5,14.01088979052038,23.29541636672051,46.197577619667946,60.27412617237616
Electricity [TWh],Central Latin America,SSP1,9.007953722303288,17.583908549007948,36.87790793898008,49.53078457827067
Electricity [TWh],Central Latin America,SSP2,8.640344443822249,14.74346170353506,28.660877642677843,48.6241201026034
Electricity [TWh],Central Latin America,SSP3,8.428026224388915,13.597519560935673,19.392143749256316,26.43038205084128
Electricity [TWh],Central Latin America,SSP4,8.289861526781058,13.72530261142037,20.695255751967206,31.52353837097403
Electricity [TWh],Central Latin America,SSP5,9.042693722293892,18.409215152760144,40.37500606020498,54.200482370241815
Electricity [TWh],East Asia,SSP1,9.036519352210005,17.6158521921988,36.4236483251824,49.21997477514812
Electricity [TWh],East Asia,SSP2,8.669640349244569,14.779442536470626,28.52978995146699,48.08930968802031
Electricity [TWh],East Asia,SSP3,8.457997462748631,13.635849382246766,19.43971651144116,26.48784253800208
Electricity [TWh],East Asia,SSP4,8.31978905668152,13.76346848329106,20.742448627790676,31.549625030574084
Electricity [TWh],East Asia,SSP5,9.071203103557057,18.373372053251867,39.95831366234907,53.72398981082286
Electricity [TWh],North Africa and Middle East,SSP1,9.434496331809928,18.652411673181078,40.52661596903899,54.95792723618421
Electricity [TWh],North Africa and Middle East,SSP2,8.910437898800541,15.699270493140245,30.456155082211684,53.413282892551166
Electricity [TWh],North Africa and Middle East,SSP3,8.683271062083815,14.19110900664399,20.511790223187106,28.161416174222694
