,,,,2020,2030,2040,2050
Water Cons. Green [BCM],North Africa and Middle East,SSP5,optimistic,125.9339914995056,229.9908137631297,456.234070482795,545.6698937068381
Water Cons. Green [BCM],Median,SSP1,pessimistic,105.02775372510186,191.2531526254147,353.7326401536694,439.33654687236924
Water Cons. Green [BCM],Median,SSP1,baseline,105.02775372510186,191.2531526254147,353.7326401536694,439.33654687236924
Water Cons. Green [BCM],Median,SSP1,optimistic,124.09044323268132,219.58270337037078,396.9848445324999,487.350490327832
Water Cons. Green [BCM],Median,SSP2,pessimistic,100.67456291751878,161.7177235816828,281.155007737,434.5388571734672
Water Cons. Green [BCM],Median,SSP2,baseline,100.67456291751878,161.7177235816828,281.155007737,434.5388571734672
Water Cons. Green [BCM],Median,SSP2,optimistic,119.2319380859187,186.70679205113382,317.58922952309746,483.3753095887237
Water Cons. Green [BCM],Median,SSP3,pessimistic,98.51913138215538,148.835326821873,197.42636135544655,249.2011669534017
Water Cons. Green [BCM],Median,SSP3,baseline,98.51913138215538,148.835326821873,197.42636135544655,249.2011669534017
Water Cons. Green [BCM],Median,SSP3,optimistic,116.77592983138085,172.33890385212442,225.05006951833838,280.7229943297659
Water Cons. Green [BCM],Median,SSP4,pessimistic,96.90947171585988,151.19763844305726,210.25989636088994,295.4017491605561
Water Cons. Green [BCM],Median,SSP4,baseline,96.90947171585988,151.19763844305726,210.25989636088994,295.4017491605561
Water Cons. Green [BCM],Median,SSP4,optimistic,114.96889283229568,174.9454939235449,239.31204353374778,331.770806365067
Water Cons. Green [BCM],Median,SSP5,pessimistic,105.72125227155388,198.21126423595,385.3019293145881,475.49649292810426
Water Cons. Green [BCM],Median,SSP5,baseline,105.72125227155388,198.21126423595,385.3019293145881,475.49649292810426
Water Cons. Green [BCM],Median,SSP5,optimistic,124.86224429032946,227.2735796537128,431.3915895076849,525.792392118197
Fossil Fuels [EJ],Central Europe,SSP1,pessimistic,0.23354631081689697,0.37711162091859807,0.7178486909651445,0.989990165917818
Fossil Fuels [EJ],Central Europe,SSP1,baseline,0.23354631081689697,0.37711162091859807,0.7178486909651445,0.989990165917818
Fossil Fuels [EJ],Central Europe,SSP1,optimistic,0.20156294145957168,0.3316723194508547,0.6427301507462893,0.8934882916971029
Fossil Fuels [EJ],Central Europe,SSP2,pessimistic,0.2321396301286072,0.33567352193553923,0.5895285206344947,0.9638759521207041
Fossil Fuels [EJ],Central Europe,SSP2,baseline,0.2321396301286072,0.33567352193553923,0.5895285206344947,0.9638759521207041
Fossil Fuels [EJ],Central Europe,SSP2,optimistic,0.20028102183645838,0.29417966070376156,0.5258454148352573,0.8693477869957277
